Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2021-03-05,15860,88,180.23,14741
2021-03-08,30249,141,214.53,6243
2021-03-09,41749,105,397.61,36666
2021-03-10,25696,87,295.36,20743
2021-03-12,20422,134,152.4,10147
2021-03-15,27496,76,361.79,26512
2021-03-16,20496,82,249.95,18172
2021-03-17,9799,45,217.76,8211
2021-03-18,4983,47,106.02,3560
2021-03-19,1839,32,57.47,1180
2021-03-22,2706,53,51.06,2286
2021-03-23,2361,52,45.4,1019
2021-03-24,695,32,21.72,360
2021-03-25,4499,43,104.63,4098
2021-03-26,4528,54,83.85,3457
2021-03-30,8206,57,143.96,4597
2021-03-31,1640,30,54.67,1313
2021-04-01,7552,96,78.67,5841
2021-04-05,16507,156,105.81,10726
2021-04-06,5252,101,52.0,3194
2021-04-07,2282,41,55.66,783
2021-04-08,6957,84,82.82,5766
2021-04-09,4270,68,62.79,3429
2021-04-12,18094,93,194.56,15443
2021-04-13,5795,74,78.31,2199
2021-04-15,14768,88,167.82,8025
2021-04-16,2850,65,43.85,1685
2021-04-19,4162,63,66.06,2104
2021-04-20,2322,34,68.29,1540
2021-04-22,9735,65,149.77,6114
2021-04-23,11256,75,150.08,2773
2021-04-26,52423,63,832.11,50338
2021-04-27,2357,52,45.33,1862
2021-04-28,2590,47,55.11,1352
2021-04-29,2737,65,42.11,1691
2021-04-30,2544,58,43.86,2143
2021-05-03,8322,76,109.5,4466
2021-05-04,2736,67,40.84,2081
2021-05-05,12248,110,111.35,8564
2021-05-06,3749,60,62.48,2251
2021-05-07,3413,79,43.2,1641
2021-05-10,5066,86,58.91,2455
2021-05-11,9549,61,156.54,8745
2021-05-12,5222,79,66.1,3221
2021-05-14,8451,75,112.68,7620
2021-05-17,18266,104,175.63,17193
2021-05-18,2956,82,36.05,1599
2021-05-19,3529,105,33.61,2259
2021-05-20,3053,82,37.23,1649
2021-05-21,3333,105,31.74,2529
2021-05-24,7561,99,76.37,2382
2021-05-25,5926,140,42.33,4028
2021-05-26,2283,95,24.03,782
2021-05-27,9025,166,54.37,5259
2021-05-28,4820,99,48.69,3452
2021-05-31,30225,143,211.36,16724
2021-06-01,9095,114,79.78,5863
2021-06-02,4063,88,46.17,3657
2021-06-03,20189,159,126.97,14893
2021-06-04,16298,214,76.16,14147
2021-06-07,23055,207,111.38,19084
2021-06-08,8837,139,63.58,5876
2021-06-09,6619,123,53.81,6387
2021-06-10,6249,131,47.7,5237
2021-06-11,12620,145,87.03,11070
2021-06-14,11011,136,80.96,8075
2021-06-15,8107,129,62.84,6852
2021-06-16,7713,107,72.08,5941
2021-06-17,9236,163,56.66,8029
2021-06-18,8501,158,53.8,6894
2021-06-21,5924,157,37.73,4257
2021-06-22,2035,124,16.41,1789
2021-06-23,20071,124,161.86,18739
2021-06-24,25388,149,170.39,5280
2021-06-25,7088,136,52.12,5115
2021-06-28,8451,129,65.51,5679
2021-06-29,8645,158,54.72,6432
2021-06-30,15853,160,99.08,13023
2021-07-01,14633,107,136.76,12193
2021-07-02,20616,105,196.34,15371
2021-07-05,7491,125,59.93,6120
2021-07-06,14996,131,114.47,14947
2021-07-07,10496,89,117.93,10066
2021-07-08,4514,80,56.42,2018
2021-07-09,2464,77,32.0,1823
2021-07-12,25639,195,131.48,8988
2021-07-13,34642,155,223.5,31275
2021-07-14,47744,158,302.18,35270
2021-07-15,15864227,1166,13605.68,15828846
2021-07-16,2817937,288,9784.5,2813636
2021-07-19,24458,221,110.67,7754
2021-07-20,4021,104,38.66,3079
2021-07-22,2158,102,21.16,1215
2021-07-23,5095,120,42.46,4019
2021-07-26,30645,175,175.11,13666
2021-07-27,42086,244,172.48,25007
2021-07-28,6819,121,56.36,4354
2021-07-29,7826,154,50.82,5010
2021-07-30,20576,192,107.17,9568
2021-08-02,69905,159,439.65,47685
2021-08-03,6637,150,44.25,6043
2021-08-04,22564,141,160.03,11077
2021-08-05,8734,153,57.08,3469
2021-08-06,5646,114,49.53,5507
2021-08-09,4952479,598,8281.74,4926470
2021-08-10,7236,169,42.82,6037
2021-08-11,25111,223,112.61,14883
2021-08-12,13507,195,69.27,8877
2021-08-13,9703,163,59.53,9146
2021-08-16,19110,246,77.68,17514
2021-08-17,18578,228,81.48,12756
2021-08-18,365118,634,575.9,258430
2021-08-20,54100,329,164.44,38295
2021-08-23,96432,441,218.67,24922
2021-08-24,18364,189,97.16,7382
2021-08-25,70925,261,271.74,29923
2021-08-26,161536,200,807.68,99651
2021-08-27,118317,200,591.58,113202
2021-08-30,14613,248,58.92,11982
2021-08-31,40936,203,201.66,33687
2021-09-01,36323,289,125.69,25574
2021-09-02,23349,196,119.13,20180
2021-09-03,92691,236,392.76,61454
2021-09-06,46117,310,148.76,22003
2021-09-07,54548,347,157.2,43869
2021-09-08,23757,262,90.68,20886
2021-09-09,16215,190,85.34,10093
2021-09-13,13633,287,47.5,9450
2021-09-14,13545,209,64.81,10501
2021-09-15,41385,275,150.49,20872
2021-09-16,111076,399,278.39,67968
2021-09-17,40328,292,138.11,29269
2021-09-20,22210,295,75.29,15488
2021-09-21,35613,245,145.36,25184
2021-09-22,40528,241,168.17,16282
2021-09-23,39118,291,134.43,28006
2021-09-24,46673,382,122.18,21694
2021-09-27,165007,1058,155.96,83025
2021-09-28,91477,765,119.58,73726
2021-09-29,47947,363,132.09,26364
2021-09-30,43473,327,132.94,35890
2021-10-01,35734,391,91.39,26785
2021-10-04,35820,269,133.16,22133
2021-10-05,115355,503,229.33,56271
2021-10-06,16009,271,59.07,10560
2021-10-07,70708,277,255.26,38247
2021-10-08,71023,282,251.85,53021
2021-10-11,170877,595,287.19,103596
2021-10-12,217875,584,373.07,158685
2021-10-13,56759,276,205.65,46937
2021-10-14,115310,412,279.88,55448
2021-10-18,31722,353,89.86,24744
2021-10-19,244069,596,409.51,80351
2021-10-20,74795,397,188.4,40964
2021-10-21,276177,502,550.15,234557
2021-10-22,43184,370,116.71,20975
2021-10-25,51118,356,143.59,16858
2021-10-26,62096,303,204.94,19042
2021-10-27,10348,226,45.79,6239
2021-10-28,46174,348,132.68,11828
2021-10-29,21120,309,68.35,11563
2021-11-01,28945,268,108.0,18388
2021-11-02,23507,204,115.23,10696
2021-11-03,18877,179,105.46,13513
2021-11-04,18877,179,105.46,13513
2021-11-08,30722,308,99.75,22669
2021-11-09,13200,237,55.7,9061
2021-11-10,9814,171,57.39,5917
2021-11-11,23697,274,86.49,7864
2021-11-12,77424,324,238.96,53150
2021-11-15,38161,413,92.4,27999
2021-11-16,27680,257,107.7,21503
2021-11-17,12435,193,64.43,7654
2021-11-18,12359,236,52.37,10688
2021-11-22,41193,309,133.31,15633
2021-11-23,46207,225,205.36,22834
2021-11-24,53548,366,146.31,34643
2021-11-25,65162,266,244.97,23063
2021-11-26,119862,302,396.89,62464
2021-11-29,30958,268,115.51,22487
2021-11-30,14353,200,71.76,8651
2021-12-01,18993,179,106.11,16761
2021-12-02,40507,194,208.8,28498
2021-12-03,26183,213,122.92,23356
2021-12-06,43765,328,133.43,30303
2021-12-07,15098,193,78.23,12040
2021-12-08,264856,303,874.11,163874
2021-12-09,10374,161,64.43,6548
2021-12-10,11476,165,69.55,7114
2021-12-13,27727,249,111.35,18085
2021-12-14,11433,149,76.73,8882
2021-12-15,16577,183,90.58,13672
2021-12-16,15081,133,113.39,13719
2021-12-17,68750,417,164.87,37974
2021-12-20,41211,406,101.5,14438
2021-12-21,15552,208,74.77,12667
2021-12-22,23360,232,100.69,19072
2021-12-23,20920,327,63.98,14919
2021-12-24,31535,392,80.45,10279
2021-12-27,5183761,2766,1874.1,5057791
2021-12-28,73697,431,170.99,61390
2021-12-29,29980,353,84.93,22834
2021-12-30,96302,515,186.99,63480
2021-12-31,5811510,757,7677.03,5773758
2022-01-03,36551,550,66.46,26351
2022-01-04,226791,561,404.26,106194
2022-01-05,66679,495,134.71,58807
2022-01-06,50911,584,87.18,29506
2022-01-07,99106,478,207.33,72836
2022-01-10,82697,632,130.85,50225
2022-01-11,47619,574,82.96,35342
2022-01-12,30655,575,53.31,20517
2022-01-13,73954,501,147.61,34631
2022-01-14,168669,541,311.77,129881
2022-01-17,2673730,1006,2657.78,2620496
2022-01-18,2544976,714,3564.39,2400728
2022-01-19,176382,618,285.41,163857
2022-01-20,170924,757,225.79,102208
2022-01-21,214839,794,270.58,174239
2022-01-24,743372,1081,687.67,617006
2022-01-25,112458,594,189.32,105062
2022-01-27,361815,1228,294.64,325324
2022-01-28,142628,670,212.88,75135
2022-01-31,82695,522,158.42,39967
2022-02-01,22165,399,55.55,17316
2022-02-02,5306144,797,6657.65,5285782
2022-02-03,76959,700,109.94,64753
2022-02-04,49670,461,107.74,34006
2022-02-07,46087,629,73.27,29330
2022-02-08,38265,428,89.4,27661
2022-02-09,19238,318,60.5,12074
2022-02-10,18852,316,59.66,9895
2022-02-11,68796,559,123.07,54487
2022-02-14,56030,581,96.44,27694
2022-02-15,35637,433,82.3,24537
2022-02-16,16437,347,47.37,9432
2022-02-17,15740,300,52.47,8805
2022-02-18,22557,318,70.93,11504
2022-02-21,28825,364,79.19,21247
2022-02-22,35047,377,92.96,20564
2022-02-23,17768,263,67.56,10136
2022-02-24,84154,835,100.78,55211
2022-02-25,42256,505,83.68,24668
2022-02-28,25060,454,55.2,14837
2022-03-02,22804,475,48.01,14414
2022-03-03,33134,422,78.52,16096
2022-03-04,467253,570,819.74,407888
2022-03-08,35385,694,50.99,24818
2022-03-09,66859,696,96.06,47995
2022-03-10,38843,589,65.95,28701
2022-03-11,26794,417,64.25,19095
2022-03-14,43174,684,63.12,29958
2022-03-15,148590,553,268.7,132138
2022-03-16,81076,492,164.79,12084
2022-03-17,109599,521,210.36,55855
2022-03-21,41319,659,62.7,31805
2022-03-22,33409,511,65.38,26997
2022-03-23,150030,567,264.6,132662
2022-03-24,71200,477,149.27,64398
2022-03-25,35520,540,65.78,25023
2022-03-28,28499,365,78.08,16357
2022-03-29,13957,455,30.67,7114
2022-03-30,26003,563,46.19,18062
2022-03-31,25006,367,68.14,15462
2022-04-01,34244,362,94.6,13357
2022-04-04,28627,489,58.54,19817
2022-04-05,51560,518,99.54,32352
2022-04-06,96447,571,168.91,89638
2022-04-07,1610100,613,2626.59,1475947
2022-04-08,37538,554,67.76,25033
2022-04-11,61921,721,85.88,55181
2022-04-12,85981,746,115.26,63708
2022-04-13,22189,437,50.78,13413
2022-04-18,163693,1479,110.68,109135
2022-04-19,185167,1075,172.25,111473
2022-04-20,174195,840,207.38,109525
2022-04-21,38653,371,104.19,27258
2022-04-22,80968,554,146.15,34140
2022-04-25,67510,675,100.01,39361
2022-04-26,42497,490,86.73,28004
2022-04-27,207648,757,274.3,153535
2022-04-28,56188,454,123.76,32525
2022-04-29,145911,547,266.75,52500
2022-05-02,74390,596,124.82,43229
2022-05-04,49065,635,77.27,35949
2022-05-05,26828,413,64.96,18212
2022-05-06,75889,663,114.46,57958
2022-05-09,78158,647,120.8,53703
2022-05-10,35874,369,97.22,22455
2022-05-12,79008,589,134.14,60208
2022-05-13,26723,316,84.57,20356
2022-05-16,55204,475,116.22,35038
2022-05-17,36811,526,69.98,20535
2022-05-18,34183,468,73.04,13145
2022-05-19,162120,1011,160.36,105886
2022-05-20,79429,514,154.53,55002
2022-05-23,68897,523,131.73,35093
2022-05-24,61109,379,161.24,37961
2022-05-25,145341,823,176.6,96368
2022-05-26,40260,340,118.41,17636
2022-05-27,73355,381,192.53,37693
2022-05-30,56748,521,108.92,34795
2022-05-31,33460,286,116.99,24566
2022-06-01,33242,293,113.45,16114
2022-06-02,10629,231,46.01,8263
2022-06-03,33697,322,104.65,18298
2022-06-06,32415,377,85.98,19052
2022-06-07,15834,221,71.65,10876
2022-06-08,17872,247,72.36,13438
2022-06-09,8674,157,55.25,6146
2022-06-10,51673,383,134.92,35106
2022-06-13,120823,678,178.21,85357
2022-06-14,50151,511,98.14,32757
2022-06-15,76464,199,384.24,69580
2022-06-16,96023,531,180.83,53276
2022-06-17,69941,554,126.25,52545
2022-06-20,17713,296,59.84,10564
2022-06-21,170302,340,500.89,77924
2022-06-22,20270,215,94.28,12250
2022-06-23,60388,169,357.33,12178
2022-06-24,20644,252,81.92,9790
2022-06-27,36058,278,129.71,16124
2022-06-28,16365,183,89.43,11245
2022-06-29,14816,190,77.98,10902
2022-06-30,10777,200,53.88,6261
2022-07-01,15003,297,50.52,7950
2022-07-04,37800,326,115.95,23335
2022-07-05,168691,525,321.32,61345
2022-07-06,36304,315,115.25,13984
2022-07-07,50421,241,209.22,40927
2022-07-08,66242,328,201.96,60503
2022-07-11,177263,564,314.3,128185
2022-07-12,106840,406,263.15,76755
2022-07-13,102760,588,174.76,92889
2022-07-14,77931,579,134.6,52959
2022-07-15,111125,545,203.9,51531
2022-07-18,2340305,1397,1675.24,2279098
2022-07-19,38654,267,144.77,27561
2022-07-20,104450,496,210.58,65866
2022-07-21,30861,254,121.5,16733
