Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-01-06,14781,177,83.51,11707,
2023-01-09,6829,71,96.18,3873,
2023-01-10,6049,127,47.63,2780,
2023-01-11,663,27,24.56,376,
2023-01-12,870,48,18.12,562,
2023-01-13,1585,62,25.56,1122,
2023-01-16,441,47,9.38,64,
2023-01-17,2598,21,123.71,2589,
2023-01-18,29,12,2.42,19,
2023-01-19,1056,47,22.47,960,
2023-01-20,159,19,8.37,154,
2023-01-23,827,45,18.38,823,
2023-01-24,437,28,15.61,394,
2023-01-25,4037,89,45.36,3612,
2023-01-27,8976,191,46.99,7185,
2023-01-30,16132,339,47.59,5071,
2023-01-31,3690,74,49.86,2706,
2023-02-01,4890,199,24.57,2893,
2023-02-02,7186,116,61.95,5144,
2023-02-03,2939,161,18.25,1628,
2023-02-06,3201,175,18.29,1336,
2023-02-07,3002,98,30.63,2425,
2023-02-08,3570,62,57.58,2024,
2023-02-09,804,62,12.97,485,
2023-02-10,22,12,1.83,18,
2023-02-13,332,43,7.72,260,
2023-02-14,1033,54,19.13,495,
2023-02-15,2371,92,25.77,1394,
2023-02-16,1371,43,31.88,740,
2023-02-17,7833,96,81.59,7780,
2023-02-20,3357,84,39.96,1775,
2023-02-21,844,35,24.11,581,
2023-02-22,5616,120,46.8,5446,
2023-02-23,426,30,14.2,235,
2023-02-24,56,22,2.55,30,
2023-02-27,296,26,11.38,167,
2023-02-28,771,39,19.77,686,
2023-03-01,5777,108,53.49,3125,
2023-03-02,3872,62,62.45,2518,
2023-03-03,1914,50,38.28,1907,
2023-03-06,2700,48,56.25,2659,
2023-03-08,1760,72,24.44,1641,
2023-03-09,391,36,10.86,253,
2023-03-10,3096,90,34.4,2863,
2023-03-13,7988,181,44.13,7871,
2023-03-14,28375,311,91.24,24888,
2023-03-15,2788,102,27.33,546,
2023-03-16,4715,280,16.84,1925,
2023-03-17,3652,168,21.74,696,
2023-03-20,2220,151,14.7,1291,
2023-03-21,1420,69,20.58,909,
2023-03-22,223,41,5.44,163,
2023-03-23,10637,197,53.99,3824,
2023-03-24,1588,132,12.03,982,
2023-03-27,1785,108,16.53,1288,
2023-03-28,1495,110,13.59,1392,
2023-03-29,2357,82,28.74,2289,
2023-03-31,3688,85,43.39,2245,
2023-04-03,5146,62,83.0,4048,
2023-04-05,832,44,18.91,305,
2023-04-06,4212,58,72.62,3273,
2023-04-10,1515,86,17.62,1086,
2023-04-11,5897,65,90.72,3415,
2023-04-12,4529,72,62.9,3777,
2023-04-13,4338,122,35.56,3709,
2023-04-17,1780,140,12.71,1294
2023-04-18,1661,141,11.78,1276
2023-04-19,828,29,28.55,569
2023-04-20,1146,25,45.84,562
2023-04-21,3305,65,50.85,2778
2023-04-24,488,58,8.41,225
2023-04-25,1360,69,19.71,1140
2023-04-26,1569,81,19.37,835
2023-04-27,21083,83,254.01,1715
2023-04-28,2948,74,39.84,1449
2023-05-02,1865,87,21.44,407
2023-05-03,1399,90,15.54,824
2023-05-04,4100,79,51.9,2178
2023-05-05,2051,127,16.15,1951
2023-05-08,589,44,13.39,300
2023-05-09,1852,92,20.13,980
2023-05-10,1627,74,21.99,1466
2023-05-11,23727,60,395.45,21179
2023-05-12,2045,93,21.99,1554
2023-05-15,1988,86,23.12,1649
2023-05-16,4379,58,75.5,1526
2023-05-17,24227,113,214.4,13025
2023-05-18,3116,79,39.44,1506
2023-05-19,30052,173,173.71,14355
2023-05-22,1903,65,29.28,1074
