Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-12-22,8073301,145200,55.6,4814538,
2022-12-23,3349650,66011,50.74,990354,
2022-12-26,1879896,46353,40.56,585910,
2022-12-27,750441,18779,39.96,245482,
2022-12-28,482005,12202,39.5,121621,
2022-12-29,454189,11754,38.64,173613,
2022-12-30,556587,13996,39.77,281762,
2023-01-02,210331,7611,27.64,93430,
2023-01-03,173290,6427,26.96,93642,
2023-01-04,153944,5951,25.87,67083,
2023-01-05,190479,9210,20.68,72121,
2023-01-06,246791,10408,23.71,110404,
2023-01-09,235361,9690,24.29,131114,
2023-01-10,362755,10767,33.69,164405,
2023-01-11,258605,8512,30.38,110919,
2023-01-12,89635,4114,21.79,48868,
2023-01-13,95235,4404,21.62,45772
2023-01-16,12024012,249776,48.14,2052500
2023-01-17,8085176,166951,48.43,930757
2023-01-18,8343309,138989,60.03,1659314
2023-01-19,7559249,133598,56.58,923919
2023-01-20,3458187,57803,59.83,502944
2023-01-23,1590153,31806,50.0,419558
2023-01-24,1056324,28615,36.92,453613
2023-01-25,843692,22337,37.77,344515
2023-01-27,881831,23769,37.1,343098
2023-01-30,343035,9843,34.85,127521
2023-01-31,226275,6792,33.31,88285
2023-02-01,432835,18012,24.03,188231
2023-02-02,314065,12750,24.63,138438
2023-02-03,319926,11885,26.92,130916
2023-02-06,290484,10600,27.4,96932
2023-02-07,316618,10917,29.0,150976
2023-02-08,948262,25445,37.27,258372
2023-02-09,1484851,32641,45.49,417160
2023-02-10,3469074,77404,44.82,539355
2023-02-13,765434,18609,41.13,228355
2023-02-14,562626,15504,36.29,122363
2023-02-15,593123,16452,36.05,134207
2023-02-16,382864,14448,26.5,122522
2023-02-17,247711,8917,27.78,98953
2023-02-20,251765,8460,29.76,78860
2023-02-21,327369,9325,35.11,154976
2023-02-22,509225,18633,27.33,246179
2023-02-23,313466,10709,29.27,110952
2023-02-24,222963,8347,26.71,99872
