Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-10-06,11935,199,59.97,11935,
2022-10-07,139,36,3.86,139,
2022-10-10,57,17,3.35,57,
2022-10-11,133,28,4.75,133,
2022-10-12,161,18,8.94,161,
2022-10-13,6223,117,53.19,6223,
2022-10-14,66387,1093,60.74,66387,
2022-10-17,5539,165,33.57,5539,
2022-10-18,451,66,6.83,451,
2022-10-19,359,45,7.98,359,
2022-10-20,27244,314,86.76,20077,
2022-10-21,322149,7311,44.06,95412,
2022-10-24,53243,2123,25.08,24987,
2022-10-25,80037,4102,19.51,18641,
2022-10-27,191456,12501,15.32,50054,
2022-10-28,91729,4894,18.74,38820,
2022-10-31,76791,4364,17.6,27332,
2022-11-01,25253,1312,19.25,14670,
2022-11-02,140742,5971,23.57,46227,
2022-11-03,44097,3155,13.98,16177,
2022-11-04,28057,1802,15.57,11570,
2022-11-07,34651,2545,13.62,16609,
2022-11-09,28188,2431,11.6,10300,
2022-11-10,14452,948,15.24,8364,
2022-11-11,11286,848,13.31,5169,
2022-11-14,24131,388,62.19,12937,
2022-11-15,24131,388,62.19,12937,
2022-11-16,11570,1091,10.6,6242,
2022-11-17,7178,739,9.71,3932,
2022-11-18,6498,498,13.05,3377,
2022-11-21,8749,625,14.0,5352,
2022-11-22,25324,1494,16.95,14540,
2022-11-23,10374,511,20.3,6623,
2022-11-24,44100,2742,16.08,16748,
2022-11-25,10925,768,14.23,5069,
2022-11-28,28682,1542,18.6,14721,
2022-11-29,14989,2701,5.55,5421,
2022-11-30,19474,3222,6.04,8622,
2022-12-01,10444,1144,9.13,3923,
2022-12-02,3199,429,7.46,1631,
2022-12-05,3240,240,13.5,2228,
2022-12-06,3238,409,7.92,2052,
2022-12-07,8462,1036,8.17,4296,
2022-12-08,7549,582,12.97,4663,
2022-12-09,14962,1103,13.56,5877,
2022-12-12,23981,693,34.6,11462,
2022-12-13,41356,2157,19.17,19236,
2022-12-14,10392,1726,6.02,3547,
2022-12-15,4626,701,6.6,2551,
2022-12-16,2883,424,6.8,1568,
2022-12-19,2803,350,8.01,1523,
2022-12-20,2508,319,7.86,1328,
2022-12-21,2743,517,5.31,1419,
2022-12-22,14267,1496,9.54,7037,
2022-12-23,8439,898,9.4,5094,
2022-12-26,10198,990,10.3,6468,
2022-12-27,4131,336,12.29,2421,
2022-12-28,4883,400,12.21,3033,
2022-12-29,2530,249,10.16,1404,
2022-12-30,8079,405,19.95,4593,
2023-01-02,4268,448,9.53,2614,
2023-01-03,2969,316,9.4,2112,
2023-01-04,4754,473,10.05,2886,
2023-01-05,9412,923,10.2,5195,
2023-01-06,3838,526,7.3,1559,
2023-01-09,45796,1757,26.06,23466,
2023-01-10,10266,910,11.28,4330,
2023-01-11,5121,482,10.62,2696,
2023-01-12,3726,317,11.75,2429,
2023-01-13,1346,210,6.41,585,
2023-01-16,5725,733,7.81,2845,
2023-01-17,6087,923,6.59,4692,
2023-01-18,41563,2705,15.37,10396,
2023-01-19,9485,661,14.35,6890,
2023-01-20,4297,475,9.05,2442,
2023-01-23,5205,469,11.1,3004,
2023-01-24,2855,395,7.23,1872,
2023-01-25,4956,837,5.92,2934,
2023-01-27,8210,531,15.46,6590,
2023-01-30,2401,242,9.92,1683,
2023-01-31,8345,598,13.95,6361,
2023-02-01,3512,368,9.54,2145,
2023-02-02,2060,265,7.77,1218,
2023-02-03,6003,481,12.48,4139,
2023-02-06,2185,297,7.36,1177,
2023-02-07,2465,268,9.2,1389,
2023-02-08,3669,295,12.44,2935,
2023-02-09,5952,418,14.24,2802,
2023-02-10,2834,231,12.27,1711,
2023-02-13,2741,241,11.37,1521,
2023-02-14,2831,284,9.97,1959,
2023-02-15,2234,250,8.94,1477,
2023-02-16,3021,326,9.27,1686,
2023-02-17,5914,431,13.72,3842,
2023-02-20,4170,448,9.31,2389,
2023-02-21,5741,476,12.06,2821,
2023-02-22,2628,309,8.5,1820,
2023-02-23,989,241,4.1,499,
2023-02-24,4177,467,8.94,2406,
2023-02-27,3867,398,9.72,2795,
2023-02-28,2371,345,6.87,1400,
2023-03-01,3616,364,9.93,2887,
2023-03-02,1125,191,5.89,545,
2023-03-03,1812,298,6.08,1135,
2023-03-06,8975,797,11.26,6145,
2023-03-08,3057,370,8.26,1929,
2023-03-09,2437,285,8.55,1663,
2023-03-10,1355,188,7.21,854,
2023-03-13,1610,178,9.04,1277,
2023-03-14,6199,770,8.05,4215,
2023-03-15,1966,281,7.0,1367,
2023-03-16,2132,281,7.59,1446,
2023-03-17,2546,175,14.55,1701,
2023-03-20,2112,278,7.6,1421,
2023-03-21,26794,1353,19.8,13462,
2023-03-22,118890,7897,15.06,19952,
2023-03-23,27596,4003,6.89,7998,
2023-03-24,6350,606,10.48,2210,
2023-03-27,8450,914,9.25,4229,
2023-03-28,47018,3088,15.23,9138,
2023-03-29,12071,895,13.49,5850,
2023-03-31,8460,645,13.12,4222,
2023-04-03,10262,677,15.16,4364,
2023-04-05,3446,427,8.07,1448,
2023-04-06,3310,400,8.28,1550,
2023-04-10,3727,422,8.83,1840,
2023-04-11,2697,230,11.73,1430,
2023-04-12,2383,285,8.36,1544,
2023-04-13,1464,173,8.46,944,
2023-04-17,3566,283,12.6,2365
2023-04-18,2110,219,9.63,1608
2023-04-19,2036,213,9.56,1491
2023-04-20,9050,340,26.62,6325
2023-04-21,12411,897,13.84,4694
2023-04-24,5223,488,10.7,2959
2023-04-25,4168,353,11.81,2617
2023-04-26,3342,298,11.21,1756
2023-04-27,2854,304,9.39,1403
2023-04-28,3074,302,10.18,1518
2023-05-02,64897,4318,15.03,19999
2023-05-03,8716,792,11.01,5430
2023-05-04,6888,522,13.2,4657
2023-05-05,19070,1518,12.56,7294
2023-05-08,5833,636,9.17,3594
2023-05-09,7376,630,11.71,5327
2023-05-10,6710,607,11.05,3682
2023-05-11,19686,1825,10.79,9858
2023-05-12,3417,435,7.86,1809
2023-05-15,2258,180,12.54,1513
2023-05-16,1449,149,9.72,765
2023-05-17,2876,256,11.23,2191
2023-05-18,2343,243,9.64,1535
2023-05-19,2124,148,14.35,1055
2023-05-22,1935,174,11.12,1115
